"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","OriginalPace","HeartRate","Cadence","PowerCalculated",
"1","0.93643","43.685506","-79.29296","126","130","468","153","83","187",
"1","0.93849","43.685516","-79.292938","126","130","469","153","82","188",
"1","0.94047","43.685522","-79.292917","126","130","470","153","82","189",
"1","0.94246","43.685527","-79.292884","126","130","471","153","82","189",
"1","0.94474","43.685533","-79.292863","126","130","468","152","82","189",
"1","0.9472","43.685543","-79.292842","126","130","466","152","82","189",
"1","0.94964","43.685549","-79.29282","126","130","464","152","82","189",
"1","0.95182","43.685554","-79.292788","126","130","464","153","82","189",
"1","0.95399","43.685559","-79.292766","126","130","464","153","82","189",
"1","0.95601","43.68557","-79.292734","126","130","466","153","82","189",
"1","0.95788","43.685575","-79.292713","126","130","468","153","82","190",
"1","0.95974","43.685581","-79.292691","126","130","468","153","82","190",
"1","0.96208","43.685581","-79.292659","126","130","465","153","82","190",
"1","0.96444","43.685586","-79.292638","126","130","461","154","82","190",
"1","0.96669","43.685592","-79.292606","126","130","462","154","82","191",
"1","0.96877","43.685597","-79.292584","126","130","462","154","82","191",
"1","0.97085","43.685597","-79.292552","126","130","462","154","82","191",
"1","0.97315","43.685602","-79.29253","126","130","460","154","82","191",
"1","0.97551","43.685602","-79.292498","127","130","458","154","83","191",
"1","0.97783","43.685608","-79.292477","127","130","457","154","83","191",
"1","0.98007","43.685608","-79.292445","127","130","456","153","84","189",
"1","0.98231","43.685613","-79.292423","127","130","455","153","85","186",
"1","0.98459","43.685613","-79.292391","127","130","454","153","85","185",
"1","0.98689","43.685618","-79.292369","127","130","452","153","85","186",
"1","0.98918","43.685624","-79.292337","127","130","454","153","85","187",
"1","0.99139","43.685629","-79.292316","127","130","456","152","84","189",
"1","0.9936","43.685634","-79.292284","127","130","458","152","84","193",
"1","0.9957","43.68564","-79.292262","127","130","458","152","83","197",
"1","0.99774","43.685645","-79.29223","127","130","459","152","83","200",
"1","0.99978","43.685651","-79.292209","127","130","459","152","82","204",
"1","1.00186","43.685651","-79.292187","127","130","459","152","81","203",
"1","1.00394","43.685656","-79.292155","127","130","459","152","77","202",
"1","1.00597","43.685661","-79.292133","127","130","461","153","74","200",
"1","1.00795","43.685667","-79.292112","127","130","462","153","71","199",
"1","1.00993","43.685672","-79.29208","127","130","461","153","68","197",
"1","1.01166","43.685677","-79.292058","126","130","459","153","65","197",
"1","1.01336","43.685688","-79.292026","126","130","456","154","62","197",
"1","1.01534","43.685693","-79.292005","126","130","457","154","62","197",
"1","1.01783","43.68571","-79.291983","126","130","458","154","66","197",
"1","1.02031","43.68572","-79.291973","126","130","455","154","69","197",
"1","1.02311","43.685736","-79.291951","126","130","445","154","73","197",
"1","1.02599","43.685758","-79.29194","126","130","436","154","77","197",
"1","1.02899","43.685779","-79.29193","126","130","428","154","80","197",
"1","1.03237","43.685795","-79.291919","126","130","420","153","84","198",
"1","1.03574","43.685811","-79.291908","126","130","416","153","86","198",
"1","1.03792","43.685828","-79.291887","126","130","422","153","85","199",
"1","1.03957","43.685838","-79.291855","126","130","429","153","84","200",
"1","1.04124","43.685849","-79.291833","127","130","433","153","84","200",
"1","1.04313","43.685854","-79.291801","127","130","437","153","83","201",
"1","1.04501","43.685865","-79.291779","127","130","440","153","83","202",
"1","1.04709","43.68587","-79.291747","127","130","440","153","82","203",
"1","1.04933","43.685876","-79.291726","127","130","440","154","82","205",
"1","1.05156","43.685881","-79.291694","127","130","440","154","83","207",
"1","1.05391","43.685881","-79.291672","127","130","439","155","83","208",
"1","1.05627","43.685881","-79.29164","127","130","438","155","84","207",
"1","1.05856","43.685881","-79.291608","127","130","438","155","84","206",
"1","1.06079","43.685887","-79.291586","127","130","439","156","85","204",
"1","1.06301","43.685887","-79.291554","127","130","440","156","86","202",
"1","1.06524","43.685887","-79.291522","127","130","443","156","86","199",
"1","1.06747","43.685892","-79.2915","127","130","445","156","85","193",
"1","1.06971","43.685892","-79.291468","127","130","445","155","84","188",
"1","1.07198","43.685897","-79.291447","127","130","445","155","84","186",
"1","1.07425","43.685903","-79.291415","127","130","445","155","83","185",
"1","1.07657","43.685908","-79.291393","127","130","445","155","83","185",
"1","1.0789","43.685913","-79.291361","127","130","445","155","82","185",
"1","1.08121","43.685919","-79.29134","127","130","445","155","82","185",
"1","1.08347","43.685919","-79.291318","127","130","445","155","82","185",
"1","1.08573","43.685924","-79.291286","127","130","445","156","82","184",
"1","1.08797","43.685929","-79.291264","127","130","445","156","82","183",
"1","1.0902","43.685935","-79.291232","127","130","445","156","82","183",
"1","1.09244","43.68594","-79.291211","127","130","445","156","82","183",
"1","1.09465","43.685946","-79.291189","127","130","445","156","82","184",
"1","1.09686","43.685951","-79.291157","127","130","445","156","82","185",
"1","1.09883","43.685951","-79.291136","127","130","449","156","82","186",
"1","1.10062","43.685956","-79.291114","127","130","452","156","82","186",
"1","1.1024","43.685962","-79.291082","127","130","457","156","82","186",
"1","1.10393","43.685967","-79.291061","127","130","461","156","82","186",
"1","1.10545","43.685978","-79.291039","127","130","466","156","82","187",
"1","1.10714","43.685983","-79.291018","127","130","467","156","82","188",
"1","1.10904","43.685988","-79.290996","127","130","468","156","82","185",
"1","1.11094","43.685994","-79.290975","127","130","469","156","83","182",
"1","1.11283","43.685999","-79.290943","127","130","469","156","83","179",
"1","1.11472","43.686005","-79.290921","127","130","469","156","84","178",
"1","1.11678","43.68601","-79.2909","127","130","469","156","84","176",
"1","1.11916","43.686015","-79.290878","127","130","468","156","85","175",
"1","1.12155","43.686021","-79.290846","127","130","466","156","86","175",
"1","1.1241","43.686021","-79.290825","127","130","461","156","84","174",
"1","1.12669","43.686026","-79.290803","127","130","457","156","79","172",
"1","1.12919","43.686031","-79.290771","127","130","456","156","75","170",
"1","1.13132","43.686037","-79.290749","127","130","456","155","70","167",
"1","1.13345","43.686042","-79.290717","127","130","455","155","66","165",
"1","1.13586","43.686047","-79.290696","127","130","451","155","62","163",
"1","1.13843","43.686053","-79.290674","127","130","448","156","57","165",
"1","1.14088","43.686058","-79.290642","127","130","448","156","57","167",
"1","1.1423","43.686064","-79.290621","127","130","449","156","60","168",
"1","1.14372","43.686069","-79.290599","127","130","451","156","63","168",
"1","1.14532","43.686069","-79.290567","127","130","463","156","67","168",
"1","1.14707","43.686074","-79.290546","127","130","475","156","70","170",
"1","1.14882","43.68608","-79.290524","127","130","480","155","73","172",
"1","1.1509","43.686085","-79.290503","127","130","479","155","77","174",
"1","1.15298","43.686085","-79.290481","127","130","478","155","79","174",
"1","1.15487","43.68609","-79.29046","127","130","485","155","79","175",
"1","1.15647","43.686096","-79.290438","127","130","492","155","79","173",
"1","1.15808","43.686101","-79.290417","127","130","500","155","80","171",
"1","1.15921","43.686107","-79.290395","127","130","508","155","80","170",
"1","1.16026","43.686112","-79.290374","127","130","517","155","81","171",
"1","1.16164","43.686117","-79.290352","127","130","513","155","81","172",
"1","1.16374","43.686117","-79.290331","127","130","508","155","82","172",
"1","1.16583","43.686123","-79.29031","127","130","504","156","82","170",
"1","1.16778","43.686123","-79.290277","127","130","502","156","82","169",
"1","1.16968","43.686128","-79.290256","127","130","500","156","83","171",
"1","1.17169","43.686128","-79.290234","127","130","494","156","83","172",
"1","1.17417","43.686133","-79.290213","127","130","487","156","83","175",
"1","1.17665","43.686139","-79.290181","127","130","481","156","84","179",
"1","1.17921","43.686144","-79.290159","127","130","479","156","84","182",
"1","1.1818","43.686149","-79.290138","127","130","476","156","84","183",
"1","1.18436","43.686155","-79.290116","128","130","478","156","84","184",
"1","1.18638","43.68616","-79.290084","128","130","481","156","84","186",
"1","1.1884","43.686166","-79.290063","128","130","485","156","84","189",
"1","1.19064","43.686176","-79.290041","128","130","480","156","84","191",
"1","1.19307","43.686182","-79.290009","128","130","475","156","84","194",
"1","1.19551","43.686187","-79.289988","128","130","471","156","84","197",
"1","1.1977","43.686192","-79.289955","128","130","469","156","84","199",
"1","1.19989","43.686198","-79.289934","128","130","467","156","84","199",
"1","1.20193","43.686203","-79.289902","128","130","468","156","85","200",
"1","1.20378","43.686208","-79.28988","128","130","469","156","85","198",
"1","1.20564","43.686214","-79.289848","128","130","468","156","85","196",
"1","1.20825","43.686219","-79.289827","128","130","464","156","86","196",
"1","1.21101","43.686225","-79.289795","128","130","460","156","86","194",
"1","1.21369","43.686225","-79.289773","128","130","457","156","85","193",
"1","1.21616","43.68623","-79.289741","128","130","455","156","84","190",
"1","1.21864","43.686235","-79.289719","128","130","453","157","84","187",
"1","1.22107","43.686241","-79.289687","128","130","451","157","83","185",
"1","1.22348","43.686246","-79.289666","128","130","450","158","83","186",
"1","1.22581","43.686251","-79.289634","128","130","450","158","82","186",
"1","1.22773","43.686257","-79.289601","128","130","452","158","82","185",
"1","1.22966","43.686257","-79.28958","128","130","454","159","82","184",
"1","1.23171","43.686262","-79.289559","128","130","454","159","82","182",
"1","1.23385","43.686262","-79.289526","128","130","454","159","82","182",
"1","1.23595","43.686267","-79.289505","128","130","457","159","82","181",
"1","1.23742","43.686267","-79.289473","128","130","463","158","82","181",
"1","1.23889","43.686273","-79.289451","128","130","469","158","82","180",
"1","1.24065","43.686278","-79.28943","128","130","469","158","82","180",
"1","1.24268","43.686284","-79.289408","128","130","470","158","83","178",
"1","1.24471","43.686289","-79.289376","128","130","471","158","83","176",
"1","1.24649","43.686294","-79.289355","128","130","475","158","84","174",
"1","1.24825","43.6863","-79.289333","128","130","478","158","84","173",
"1","1.25017","43.6863","-79.289312","128","130","479","158","85","172",
"1","1.25236","43.686305","-79.28929","128","130","481","159","86","167",
"1","1.25454","43.68631","-79.289269","128","130","482","159","86","162",
"1","1.25657","43.686316","-79.289237","128","130","483","159","85","158",
"1","1.25855","43.686321","-79.289215","128","130","484","159","84","157",
"1","1.26056","43.686326","-79.289194","128","130","483","159","84","155",
"1","1.26261","43.686332","-79.289172","128","130","482","159","83","155",
"1","1.26466","43.686337","-79.289151","128","130","482","159","83","155",
"1","1.26649","43.686343","-79.289129","128","130","486","159","82","155",
"1","1.26823","43.686348","-79.289097","128","130","490","160","80","157",
"1","1.27003","43.686353","-79.289076","128","130","490","160","78","159",
"1","1.27211","43.686359","-79.289054","128","130","489","160","75","160",
"1","1.2742","43.686364","-79.289033","128","130","488","160","73","161",
"1","1.27631","43.686369","-79.289011","128","130","486","160","71","162",
"1","1.27845","43.686375","-79.28899","128","130","485","160","68","166",
"1","1.28054","43.68638","-79.288958","128","130","484","160","66","170",
"1","1.28145","43.686385","-79.288936","128","130","484","160","66","172",
"1","1.28235","43.686391","-79.288915","128","130","484","160","68","172",
"1","1.28353","43.686396","-79.288893","128","130","488","160","71","172",
